Country Code,Year,Size,Value,Unit,Main Activity Sector Name,Main Activity Code,Country,ETS information,Active Installation,Entities
SK,2018.0,All sizes,306766.0,units,28 Production or processing of non-ferrous metals,28,Slovakia,4.1 Surrendered EU allowances (EUAs and EUAAs),all entities,2.0
SK,2019.0,All sizes,17685.0,units,24  Production of pig iron or steel,24,Slovakia,1.1.2 Free allocation from the new entrants reserve (Art. 10a(7)),all entities,4.0
SK,2012.0,All sizes,8876217.0,units,24  Production of pig iron or steel,24,Slovakia,4. Total surrendered units,all entities,3.0
SK,2013.0,All sizes,191171.0,units,28 Production or processing of non-ferrous metals,28,Slovakia,4.1 Surrendered EU allowances (EUAs and EUAAs),all entities,2.0
SK,2014.0,All sizes,245913.0,units,28 Production or processing of non-ferrous metals,28,Slovakia,1. Total allocated allowances (EUA or EUAA),all entities,2.0
SK,2014.0,All sizes,247327.0,tonne of CO2 equ.,28 Production or processing of non-ferrous metals,28,Slovakia,2. Verified emissions,all entities,2.0
SK,2014.0,All sizes,6389721.0,units,24  Production of pig iron or steel,24,Slovakia,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,4.0
FI,2024.0,All sizes,69582.0,units,25 Production or processing of ferrous metals,25,Finland,4.1 Surrendered EU allowances (EUAs and EUAAs),all entities,1.0
FI,2024.0,All sizes,85203.0,tonne of CO2 equ.,28 Production or processing of non-ferrous metals,28,Finland,2. Verified emissions,all entities,1.0
FI,2024.0,All sizes,4304796.0,units,24  Production of pig iron or steel,24,Finland,4. Total surrendered units,all entities,3.0
FI,2025.0,All sizes,42767.0,units,28 Production or processing of non-ferrous metals,28,Finland,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,
FI,2025.0,All sizes,58735.0,units,25 Production or processing of ferrous metals,25,Finland,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,
FI,2025.0,All sizes,4058451.0,units,24  Production of pig iron or steel,24,Finland,1.1 Freely allocated allowances,all entities,
FI,,All sizes,39462.0,units,25 Production or processing of ferrous metals,25,Finland,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,
FI,,All sizes,18913514.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Finland,2. Verified emissions,all entities,
FI,,All sizes,21056203.0,units,24  Production of pig iron or steel,24,Finland,1. Total allocated allowances (EUA or EUAA),all entities,
SE,2009.0,All sizes,603584.0,units,23 Metal ore roasting or sintering,23,Sweden,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,3.0
SE,2009.0,All sizes,2348037.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Sweden,2.1 EU-ETS Verified Emission,all entities,15.0
SE,2010.0,All sizes,640009.0,units,23 Metal ore roasting or sintering,23,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,3.0
SE,2010.0,All sizes,684030.0,tonne of CO2 equ.,23 Metal ore roasting or sintering,23,Sweden,2. Verified emissions,all entities,3.0
SE,2010.0,All sizes,4345156.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Sweden,2. Verified emissions,all entities,15.0
SI,2010.0,All sizes,3204.0,units,25 Production or processing of ferrous metals,25,Slovenia,1. Total allocated allowances (EUA or EUAA),all entities,1.0
SI,2010.0,All sizes,174921.0,units,24  Production of pig iron or steel,24,Slovenia,1. Total allocated allowances (EUA or EUAA),all entities,3.0
SI,2010.0,All sizes,186999.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Slovenia,2. Verified emissions,all entities,3.0
SI,2011.0,All sizes,2524.0,units,25 Production or processing of ferrous metals,25,Slovenia,4.3 Surrendered emission reduction units (ERUs),all entities,1.0
SI,2011.0,All sizes,3171.0,tonne of CO2 equ.,25 Production or processing of ferrous metals,25,Slovenia,2. Verified emissions,all entities,1.0
SI,2011.0,All sizes,3171.0,tonne of CO2 equ.,25 Production or processing of ferrous metals,25,Slovenia,2.1 EU-ETS Verified Emission,all entities,1.0
SI,2011.0,All sizes,3204.0,units,25 Production or processing of ferrous metals,25,Slovenia,1.1 Freely allocated allowances,all entities,1.0
SI,2011.0,All sizes,174921.0,units,24  Production of pig iron or steel,24,Slovenia,1.1 Freely allocated allowances,all entities,3.0
SI,2012.0,All sizes,3067.0,units,25 Production or processing of ferrous metals,25,Slovenia,4. Total surrendered units,all entities,1.0
RO,,All sizes,70938.0,units,28 Production or processing of non-ferrous metals,28,Romania,1.1 Freely allocated allowances,all entities,
RO,,All sizes,835296.0,tonne of CO2 equ.,25 Production or processing of ferrous metals,25,Romania,2.1 EU-ETS Verified Emission,all entities,
RO,,All sizes,12395321.0,units,24  Production of pig iron or steel,24,Romania,1.1 Freely allocated allowances,all entities,
SE,2005.0,All sizes,48297.0,units,25 Production or processing of ferrous metals,25,Sweden,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,2.0
SE,2006.0,All sizes,44411.0,units,25 Production or processing of ferrous metals,25,Sweden,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,2.0
SK,2019.0,All sizes,269787.0,tonne of CO2 equ.,28 Production or processing of non-ferrous metals,28,Slovakia,2. Verified emissions,all entities,2.0
SK,2019.0,All sizes,5118011.0,units,24  Production of pig iron or steel,24,Slovakia,4. Total surrendered units,all entities,4.0
SK,2019.0,All sizes,5789399.0,units,24  Production of pig iron or steel,24,Slovakia,1. Total allocated allowances (EUA or EUAA),all entities,4.0
SK,2020.0,All sizes,14460.0,units,24  Production of pig iron or steel,24,Slovakia,1.1.2 Free allocation from the new entrants reserve (Art. 10a(7)),all entities,4.0
SK,2020.0,All sizes,244055.0,tonne of CO2 equ.,28 Production or processing of non-ferrous metals,28,Slovakia,2.1 EU-ETS Verified Emission,all entities,2.0
SK,2021.0,All sizes,265478.0,units,28 Production or processing of non-ferrous metals,28,Slovakia,1.1 Freely allocated allowances,all entities,2.0
RO,,All sizes,2436618.0,units,25 Production or processing of ferrous metals,25,Romania,4. Total surrendered units,all entities,
RO,,All sizes,33266470.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Romania,2.1 EU-ETS Verified Emission,all entities,
RO,,All sizes,33270391.0,units,24  Production of pig iron or steel,24,Romania,4.1 Surrendered EU allowances (EUAs and EUAAs),all entities,
RO,,All sizes,38415537.0,units,24  Production of pig iron or steel,24,Romania,1. Total allocated allowances (EUA or EUAA),all entities,
RO,,All sizes,70501.0,units,28 Production or processing of non-ferrous metals,28,Romania,4. Total surrendered units,all entities,
RO,,All sizes,9489407.0,units,24  Production of pig iron or steel,24,Romania,4. Total surrendered units,all entities,
SE,2011.0,All sizes,4242801.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Sweden,2.1 EU-ETS Verified Emission,all entities,15.0
SE,2011.0,All sizes,8061270.0,units,24  Production of pig iron or steel,24,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,15.0
SE,2012.0,All sizes,1859467.0,units,24  Production of pig iron or steel,24,Sweden,4.2 Surrendered certified emission reductions (CERs),all entities,15.0
SE,2013.0,All sizes,43757.0,units,25 Production or processing of ferrous metals,25,Sweden,1.1 Freely allocated allowances,all entities,3.0
SE,2013.0,All sizes,43757.0,units,25 Production or processing of ferrous metals,25,Sweden,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,3.0
SE,2013.0,All sizes,224175.0,units,28 Production or processing of non-ferrous metals,28,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,1.0
SE,2013.0,All sizes,669101.0,tonne of CO2 equ.,23 Metal ore roasting or sintering,23,Sweden,2. Verified emissions,all entities,3.0
SE,2013.0,All sizes,680518.0,units,23 Metal ore roasting or sintering,23,Sweden,1.1 Freely allocated allowances,all entities,3.0
SE,2013.0,All sizes,3346559.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Sweden,2.1 EU-ETS Verified Emission,all entities,14.0
SE,2006.0,All sizes,55301.0,tonne of CO2 equ.,25 Production or processing of ferrous metals,25,Sweden,2. Verified emissions,all entities,2.0
SE,2006.0,All sizes,438780.0,units,23 Metal ore roasting or sintering,23,Sweden,1.1 Freely allocated allowances,all entities,3.0
SE,2006.0,All sizes,3887556.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Sweden,2. Verified emissions,all entities,15.0
SE,2007.0,All sizes,44411.0,units,25 Production or processing of ferrous metals,25,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,2.0
SE,2007.0,All sizes,7241748.0,units,24  Production of pig iron or steel,24,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,15.0
SE,2008.0,All sizes,537248.0,units,23 Metal ore roasting or sintering,23,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,3.0
SE,2008.0,All sizes,572595.0,tonne of CO2 equ.,23 Metal ore roasting or sintering,23,Sweden,2.1 EU-ETS Verified Emission,all entities,3.0
SE,2009.0,All sizes,603584.0,units,23 Metal ore roasting or sintering,23,Sweden,1.1 Freely allocated allowances,all entities,3.0
SE,2009.0,All sizes,2363693.0,units,24  Production of pig iron or steel,24,Sweden,4. Total surrendered units,all entities,15.0
SE,2009.0,All sizes,7875499.0,units,24  Production of pig iron or steel,24,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,15.0
SI,2012.0,All sizes,3204.0,units,25 Production or processing of ferrous metals,25,Slovenia,1.1 Freely allocated allowances,all entities,1.0
SI,2012.0,All sizes,174921.0,units,24  Production of pig iron or steel,24,Slovenia,1.1 Freely allocated allowances,all entities,3.0
SI,2013.0,All sizes,186432.0,units,24  Production of pig iron or steel,24,Slovenia,1. Total allocated allowances (EUA or EUAA),all entities,3.0
SI,2014.0,All sizes,183193.0,units,24  Production of pig iron or steel,24,Slovenia,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,3.0
SI,2014.0,All sizes,206526.0,units,24  Production of pig iron or steel,24,Slovenia,4.1 Surrendered EU allowances (EUAs and EUAAs),all entities,3.0
SK,2021.0,All sizes,282553.0,tonne of CO2 equ.,28 Production or processing of non-ferrous metals,28,Slovakia,2.1 EU-ETS Verified Emission,all entities,2.0
SK,2022.0,All sizes,92676.0,tonne of CO2 equ.,28 Production or processing of non-ferrous metals,28,Slovakia,2. Verified emissions,all entities,2.0
SK,2022.0,All sizes,265478.0,units,28 Production or processing of non-ferrous metals,28,Slovakia,1.1 Freely allocated allowances,all entities,2.0
SK,2022.0,All sizes,4971634.0,units,24  Production of pig iron or steel,24,Slovakia,4.1 Surrendered EU allowances (EUAs and EUAAs),all entities,3.0
SK,2023.0,All sizes,20937.0,tonne of CO2 equ.,28 Production or processing of non-ferrous metals,28,Slovakia,2.1 EU-ETS Verified Emission,all entities,2.0
SK,2023.0,All sizes,5439800.0,units,24  Production of pig iron or steel,24,Slovakia,4. Total surrendered units,all entities,3.0
SK,2015.0,All sizes,241514.0,units,28 Production or processing of non-ferrous metals,28,Slovakia,1.1 Freely allocated allowances,all entities,2.0
SK,2016.0,All sizes,6158281.0,units,24  Production of pig iron or steel,24,Slovakia,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,4.0
SK,2017.0,All sizes,324017.0,units,28 Production or processing of non-ferrous metals,28,Slovakia,4.1 Surrendered EU allowances (EUAs and EUAAs),all entities,2.0
SE,2005.0,All sizes,48431.0,tonne of CO2 equ.,25 Production or processing of ferrous metals,25,Sweden,2. Verified emissions,all entities,2.0
SE,2005.0,All sizes,48431.0,units,25 Production or processing of ferrous metals,25,Sweden,4. Total surrendered units,all entities,2.0
SE,2005.0,All sizes,438780.0,units,23 Metal ore roasting or sintering,23,Sweden,1.1 Freely allocated allowances,all entities,3.0
SE,2005.0,All sizes,4104310.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Sweden,2.1 EU-ETS Verified Emission,all entities,15.0
SE,2006.0,All sizes,438780.0,units,23 Metal ore roasting or sintering,23,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,3.0
SE,2006.0,All sizes,3887556.0,tonne of CO2 equ.,24  Production of pig iron or steel,24,Sweden,2.1 EU-ETS Verified Emission,all entities,15.0
SE,2007.0,All sizes,472664.0,units,23 Metal ore roasting or sintering,23,Sweden,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,3.0
SE,2013.0,All sizes,5729204.0,units,24  Production of pig iron or steel,24,Sweden,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,14.0
SE,2014.0,All sizes,42919.0,units,25 Production or processing of ferrous metals,25,Sweden,1.1 Freely allocated allowances,all entities,3.0
SE,2014.0,All sizes,46223.0,tonne of CO2 equ.,25 Production or processing of ferrous metals,25,Sweden,2. Verified emissions,all entities,3.0
SE,2014.0,All sizes,109637.0,units,28 Production or processing of non-ferrous metals,28,Sweden,4.1 Surrendered EU allowances (EUAs and EUAAs),all entities,1.0
SE,2014.0,All sizes,109638.0,tonne of CO2 equ.,28 Production or processing of non-ferrous metals,28,Sweden,2. Verified emissions,all entities,1.0
SE,2014.0,All sizes,668218.0,units,23 Metal ore roasting or sintering,23,Sweden,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,3.0
SE,2014.0,All sizes,675214.0,tonne of CO2 equ.,23 Metal ore roasting or sintering,23,Sweden,2.1 EU-ETS Verified Emission,all entities,3.0
SE,2015.0,All sizes,42076.0,units,25 Production or processing of ferrous metals,25,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,3.0
SE,2015.0,All sizes,45601.0,units,25 Production or processing of ferrous metals,25,Sweden,4.1 Surrendered EU allowances (EUAs and EUAAs),all entities,3.0
SE,2010.0,All sizes,684030.0,units,23 Metal ore roasting or sintering,23,Sweden,4. Total surrendered units,all entities,3.0
SE,2011.0,All sizes,26835.0,units,25 Production or processing of ferrous metals,25,Sweden,4.2 Surrendered certified emission reductions (CERs),all entities,4.0
SE,2011.0,All sizes,40000.0,units,23 Metal ore roasting or sintering,23,Sweden,4.2 Surrendered certified emission reductions (CERs),all entities,3.0
SE,2011.0,All sizes,53960.0,tonne of CO2 equ.,25 Production or processing of ferrous metals,25,Sweden,2. Verified emissions,all entities,4.0
SE,2011.0,All sizes,67943.0,units,25 Production or processing of ferrous metals,25,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,4.0
SE,2011.0,All sizes,660211.0,units,23 Metal ore roasting or sintering,23,Sweden,1. Total allocated allowances (EUA or EUAA),all entities,3.0
SE,2011.0,All sizes,686561.0,units,23 Metal ore roasting or sintering,23,Sweden,4. Total surrendered units,all entities,3.0
SK,2025.0,All sizes,53326.0,units,28 Production or processing of non-ferrous metals,28,Slovakia,1. Total allocated allowances (EUA or EUAA),all entities,
SK,2025.0,All sizes,6211200.0,units,24  Production of pig iron or steel,24,Slovakia,1. Total allocated allowances (EUA or EUAA),all entities,
SK,2025.0,All sizes,6211200.0,units,24  Production of pig iron or steel,24,Slovakia,1.1.1 Free allocation to existing entities (Art. 10a(1)),all entities,
SK,,All sizes,66637.0,tonne of CO2 equ.,25 Production or processing of ferrous metals,25,Slovakia,2.1 EU-ETS Verified Emission,all entities,
