"Date","Price","Open","High","Low","Vol.","Change %"
"08/14/2020","286.50","286.50","286.50","286.50","","0.17%"
"08/13/2020","286.00","286.00","286.00","286.00","0.02K","-0.52%"
"08/12/2020","287.50","287.50","287.50","287.50","0.02K","-1.20%"
"08/11/2020","291.00","291.00","291.00","291.00","0.01K","0.52%"
"08/10/2020","289.50","289.50","289.50","289.50","0.01K","0.70%"
"08/07/2020","287.50","287.50","287.50","287.50","0.01K","-0.86%"
"08/06/2020","290.00","290.00","290.00","290.00","0.31K","0.00%"
"08/05/2020","290.00","290.00","290.00","290.00","0.13K","1.05%"
"08/04/2020","287.00","287.00","287.00","287.00","0.35K","-2.05%"
"08/03/2020","293.00","293.00","293.00","293.00","0.14K","11.39%"
"07/31/2020","263.03","263.03","263.03","263.03","","-0.37%"
"07/30/2020","264.00","264.00","264.00","264.00","0.01K","-0.38%"
"07/29/2020","265.00","265.00","265.00","265.00","0.01K","0.00%"
"07/28/2020","265.00","265.00","265.00","265.00","","-0.38%"
"07/27/2020","266.00","266.00","266.00","266.00","0.00K","0.38%"
"07/24/2020","265.00","265.00","265.00","265.00","0.00K","-0.56%"
"07/23/2020","266.50","266.50","266.50","266.50","0.03K","1.52%"
"07/22/2020","262.50","262.50","262.50","262.50","0.03K","0.19%"
"07/21/2020","262.00","262.00","262.00","262.00","0.01K","-0.76%"
"07/20/2020","264.00","264.00","264.00","264.00","0.05K","1.73%"
"07/17/2020","259.50","259.50","259.50","259.50","","-0.19%"
"07/16/2020","260.00","260.00","260.00","260.00","0.09K","0.00%"
"07/15/2020","260.00","260.00","260.00","260.00","0.02K","-0.57%"
"07/14/2020","261.50","261.50","261.50","261.50","","0.19%"
"07/13/2020","261.00","261.00","261.00","261.00","0.06K","1.56%"
"07/10/2020","257.00","257.00","257.00","257.00","0.06K","-0.58%"
"07/09/2020","258.50","258.50","258.50","258.50","0.02K","-0.58%"
"07/08/2020","260.00","260.00","260.00","260.00","","0.39%"
"07/07/2020","259.00","259.00","259.00","259.00","0.00K","-0.19%"
"07/06/2020","259.50","259.50","259.50","259.50","","0.00%"
"07/03/2020","259.50","259.50","259.50","259.50","","-0.95%"
"07/02/2020","262.00","262.00","262.00","262.00","0.00K","-0.38%"
"07/01/2020","263.00","263.00","263.00","263.00","0.01K","0.84%"
"06/30/2020","260.82","260.82","260.82","260.82","","-0.07%"
"06/29/2020","261.00","261.00","261.00","261.00","","-0.19%"
"06/26/2020","261.50","261.50","261.50","261.50","","0.58%"
"06/25/2020","260.00","260.00","260.00","260.00","0.04K","-0.76%"
"06/24/2020","262.00","262.00","262.00","262.00","0.01K","0.77%"
"06/23/2020","260.00","260.00","260.00","260.00","0.00K","-0.19%"
"06/22/2020","260.50","260.50","260.50","260.50","0.01K","0.97%"
"06/19/2020","258.00","258.00","258.00","258.00","0.01K","-0.39%"
"06/18/2020","259.00","259.00","259.00","259.00","0.04K","-0.96%"
"06/17/2020","261.50","261.50","261.50","261.50","0.01K","-1.13%"
"06/16/2020","264.50","264.50","264.50","264.50","","-0.19%"
"06/15/2020","265.00","265.00","265.00","265.00","","0.00%"
"06/12/2020","265.00","265.00","265.00","265.00","","0.00%"
"06/11/2020","265.00","265.00","265.00","265.00","","0.00%"
"06/10/2020","265.00","265.00","265.00","265.00","","0.00%"
"06/09/2020","265.00","265.00","265.00","265.00","","0.00%"
"06/08/2020","265.00","265.00","265.00","265.00","","1.15%"
"06/05/2020","262.00","262.00","262.00","262.00","0.00K","-0.57%"
"06/04/2020","263.50","263.50","263.50","263.50","0.03K","0.38%"
"06/03/2020","262.50","262.50","262.50","262.50","0.07K","0.00%"
"06/02/2020","262.50","262.50","262.50","262.50","0.20K","-0.19%"
"06/01/2020","263.00","263.00","263.00","263.00","0.08K","6.56%"
"05/29/2020","246.80","246.80","246.80","246.80","","-0.88%"
"05/28/2020","249.00","249.00","249.00","249.00","0.02K","-1.19%"
"05/27/2020","252.00","252.00","252.00","252.00","0.01K","1.41%"
"05/26/2020","248.50","248.50","248.50","248.50","","-0.40%"
"05/22/2020","249.50","249.50","249.50","249.50","","0.40%"
"05/21/2020","248.50","248.50","248.50","248.50","","0.00%"
"05/20/2020","248.50","248.50","248.50","248.50","0.01K","-1.19%"
"05/19/2020","251.50","251.50","251.50","251.50","0.01K","0.40%"
"05/18/2020","250.50","250.50","250.50","250.50","0.00K","-0.20%"
"05/15/2020","251.00","251.00","251.00","251.00","","0.80%"
"05/14/2020","249.00","249.00","249.00","249.00","0.07K","0.61%"
"05/13/2020","247.50","247.50","247.50","247.50","0.01K","-2.17%"
"05/12/2020","253.00","253.00","253.00","253.00","","0.20%"
"05/11/2020","252.50","252.50","252.50","252.50","0.03K","1.41%"
"05/07/2020","249.00","249.00","249.00","249.00","0.02K","1.63%"
"05/06/2020","245.00","245.00","245.00","245.00","","-0.20%"
"05/05/2020","245.50","245.50","245.50","245.50","0.01K","1.03%"
"05/04/2020","243.00","243.00","243.00","243.00","0.91K","0.41%"
"05/01/2020","242.00","242.00","242.00","242.00","","-1.03%"
"04/30/2020","244.51","244.51","244.51","244.51","","-0.20%"
"04/29/2020","245.00","245.00","245.00","245.00","","-0.41%"
"04/28/2020","246.00","246.00","246.00","246.00","","-0.81%"
"04/27/2020","248.00","248.00","248.00","248.00","0.01K","-0.60%"
"04/24/2020","249.50","249.50","249.50","249.50","0.01K","2.25%"
"04/23/2020","244.00","244.00","244.00","244.00","0.02K","0.62%"
"04/22/2020","242.50","242.50","242.50","242.50","0.01K","0.00%"
"04/21/2020","242.50","242.50","242.50","242.50","0.01K","-2.22%"
"04/20/2020","248.00","248.00","248.00","248.00","","0.00%"
"04/17/2020","248.00","248.00","248.00","248.00","0.03K","-0.80%"
"04/16/2020","250.00","250.00","250.00","250.00","","-1.19%"
"04/15/2020","253.00","253.00","253.00","253.00","0.00K","0.00%"
"04/14/2020","253.00","253.00","253.00","253.00","0.04K","3.69%"
"04/09/2020","244.00","244.00","244.00","244.00","","-1.61%"
"04/08/2020","248.00","248.00","248.00","248.00","0.04K","0.40%"
"04/07/2020","247.00","247.00","247.00","247.00","","2.92%"
"04/06/2020","240.00","240.00","240.00","240.00","0.12K","2.56%"
"04/03/2020","234.00","234.00","234.00","234.00","0.04K","1.74%"
"04/02/2020","230.00","230.00","230.00","230.00","0.09K","2.68%"
"04/01/2020","224.00","224.00","224.00","224.00","0.88K","-10.63%"
"03/31/2020","250.65","250.65","250.65","250.65","","-0.14%"
"03/30/2020","251.00","251.00","251.00","251.00","","-0.79%"
"03/27/2020","253.00","253.00","253.00","253.00","","-0.78%"
"03/26/2020","255.00","255.00","255.00","255.00","","0.00%"
"03/25/2020","255.00","255.00","255.00","255.00","","0.00%"
"03/24/2020","255.00","255.00","255.00","255.00","","-3.41%"
"03/23/2020","264.00","264.00","264.00","264.00","","0.00%"
"03/20/2020","264.00","264.00","264.00","264.00","","0.00%"
"03/19/2020","264.00","264.00","264.00","264.00","","-1.12%"
"03/18/2020","267.00","267.00","267.00","267.00","","0.00%"
"03/17/2020","267.00","267.00","267.00","267.00","","0.75%"
"03/16/2020","265.00","265.00","265.00","265.00","0.05K","-1.85%"
"03/13/2020","270.00","270.00","270.00","270.00","0.03K","1.12%"
"03/12/2020","267.00","267.00","267.00","267.00","0.20K","-2.20%"
"03/11/2020","273.00","273.00","273.00","273.00","","0.00%"
"03/10/2020","273.00","273.00","273.00","273.00","","0.37%"
"03/09/2020","272.00","272.00","272.00","272.00","","-0.37%"
"03/06/2020","273.00","273.00","273.00","273.00","0.03K","-1.80%"
"03/05/2020","278.00","278.00","278.00","278.00","0.62K","0.54%"
"03/04/2020","276.50","276.50","276.50","276.50","0.50K","-0.18%"
"03/03/2020","277.00","277.00","277.00","277.00","0.09K","2.59%"
"03/02/2020","270.00","270.00","270.00","270.00","0.27K","-0.49%"
"02/28/2020","271.34","271.34","271.34","271.34","","-0.24%"
"02/27/2020","272.00","272.00","272.00","272.00","","0.00%"
"02/26/2020","272.00","272.00","272.00","272.00","","-0.18%"
"02/25/2020","272.50","272.50","272.50","272.50","","0.00%"
"02/24/2020","272.50","272.50","272.50","272.50","","0.00%"
"02/21/2020","272.50","272.50","272.50","272.50","0.03K","0.18%"
"02/20/2020","272.00","272.00","272.00","272.00","0.03K","0.00%"
"02/19/2020","272.00","272.00","272.00","272.00","","-0.18%"
"02/18/2020","272.50","272.50","272.50","272.50","","0.00%"
"02/17/2020","272.50","272.50","272.50","272.50","0.04K","0.55%"
"02/14/2020","271.00","271.00","271.00","271.00","","0.00%"
"02/13/2020","271.00","271.00","271.00","271.00","","0.00%"
"02/12/2020","271.00","271.00","271.00","271.00","0.01K","1.12%"
"02/11/2020","268.00","268.00","268.00","268.00","0.01K","1.52%"
"02/10/2020","264.00","264.00","264.00","264.00","0.33K","-0.38%"
"02/07/2020","265.00","265.00","265.00","265.00","0.51K","1.15%"
"02/06/2020","262.00","262.00","262.00","262.00","0.11K","1.75%"
"02/05/2020","257.50","257.50","257.50","257.50","1.21K","0.98%"
"02/04/2020","255.00","255.00","255.00","255.00","0.04K","-0.78%"
"02/03/2020","257.00","257.00","257.00","257.00","0.24K","-11.13%"
"01/31/2020","289.18","289.18","289.18","289.18","","0.06%"
"01/30/2020","289.00","289.00","289.00","289.00","","0.00%"
"01/29/2020","289.00","289.00","289.00","289.00","","1.76%"
"01/28/2020","284.00","284.00","284.00","284.00","","-1.56%"
"01/27/2020","288.50","288.50","288.50","288.50","","0.17%"
"01/24/2020","288.00","288.00","288.00","288.00","","0.00%"
"01/23/2020","288.00","288.00","288.00","288.00","","0.35%"
"01/22/2020","287.00","287.00","287.00","287.00","","-0.35%"
"01/21/2020","288.00","288.00","288.00","288.00","","-0.69%"
"01/20/2020","290.00","290.00","290.00","290.00","","-0.85%"
"01/17/2020","292.50","292.50","292.50","292.50","","0.00%"
"01/16/2020","292.50","292.50","292.50","292.50","0.02K","-1.18%"
"01/15/2020","296.00","296.00","296.00","296.00","0.01K","-1.33%"
"01/14/2020","300.00","300.00","300.00","300.00","0.02K","-0.66%"
"01/13/2020","302.00","302.00","302.00","302.00","0.01K","0.67%"
"01/10/2020","300.00","300.00","300.00","300.00","0.01K","0.33%"
"01/09/2020","299.00","299.00","299.00","299.00","","-0.66%"
"01/08/2020","301.00","301.00","301.00","301.00","","0.00%"
"01/07/2020","301.00","301.00","301.00","301.00","0.00K","0.33%"
"01/06/2020","300.00","300.00","300.00","300.00","","0.00%"
"01/03/2020","300.00","300.00","300.00","300.00","","1.01%"
"01/02/2020","297.00","297.00","297.00","297.00","0.01K","0.75%"
"12/31/2019","294.78","294.78","294.78","294.78","0.06K","-0.07%"
"12/30/2019","295.00","295.00","295.00","295.00","0.06K","0.00%"
"12/27/2019","295.00","295.00","295.00","295.00","","0.00%"
"12/24/2019","295.00","295.00","295.00","295.00","","0.34%"
"12/23/2019","294.00","294.00","294.00","294.00","0.01K","0.00%"
"12/20/2019","294.00","294.00","294.00","294.00","","-0.34%"
"12/19/2019","295.00","295.00","295.00","295.00","","-0.34%"
"12/18/2019","296.00","296.00","296.00","296.00","","-0.34%"
"12/17/2019","297.00","297.00","297.00","297.00","","0.00%"
"12/16/2019","297.00","297.00","297.00","297.00","0.01K","0.00%"
"12/13/2019","297.00","297.00","297.00","297.00","0.01K","0.85%"
"12/12/2019","294.50","294.50","294.50","294.50","0.04K","1.20%"
"12/11/2019","291.00","291.00","291.00","291.00","","0.00%"
"12/10/2019","291.00","291.00","291.00","291.00","0.01K","-0.34%"
"12/09/2019","292.00","292.00","292.00","292.00","0.01K","-0.17%"
"12/06/2019","292.50","292.50","292.50","292.50","0.07K","0.86%"
"12/05/2019","290.00","290.00","290.00","290.00","0.02K","-0.51%"
"12/04/2019","291.50","291.50","291.50","291.50","0.11K","5.23%"
"12/03/2019","277.00","277.00","277.00","277.00","0.01K","-0.72%"
"12/02/2019","279.00","279.00","279.00","279.00","0.01K","6.61%"
"11/29/2019","261.69","261.69","261.69","261.69","","0.07%"
"11/28/2019","261.50","261.50","261.50","261.50","","0.19%"
"11/27/2019","261.00","261.00","261.00","261.00","","0.00%"
"11/26/2019","261.00","261.00","261.00","261.00","","0.00%"
"11/25/2019","261.00","261.00","261.00","261.00","","0.00%"
"11/22/2019","261.00","261.00","261.00","261.00","","-0.19%"
"11/21/2019","261.50","261.50","261.50","261.50","0.04K","0.00%"
"11/20/2019","261.50","261.50","261.50","261.50","0.03K","-0.19%"
"11/19/2019","262.00","262.00","262.00","262.00","","0.38%"
"11/18/2019","261.00","261.00","261.00","261.00","","-0.19%"
"11/15/2019","261.50","261.50","261.50","261.50","","0.00%"
"11/14/2019","261.50","261.50","261.50","261.50","0.52K","-1.13%"
"11/13/2019","264.50","264.50","264.50","264.50","","0.57%"
"11/12/2019","263.00","263.00","263.00","263.00","0.01K","1.15%"
"11/11/2019","260.00","260.00","260.00","260.00","","-1.52%"
"11/08/2019","264.00","264.00","264.00","264.00","0.02K","-1.86%"
"11/07/2019","269.00","269.00","269.00","269.00","0.23K","0.37%"
"11/06/2019","268.00","268.00","268.00","268.00","0.42K","1.13%"
"11/05/2019","265.00","265.00","265.00","265.00","0.01K","0.57%"
"11/04/2019","263.50","263.50","263.50","263.50","0.11K","0.19%"
"11/01/2019","263.00","263.00","263.00","263.00","0.13K","9.88%"
"10/31/2019","239.36","239.36","239.36","239.36","","-0.06%"
"10/30/2019","239.50","239.50","239.50","239.50","","-0.21%"
"10/29/2019","240.00","240.00","240.00","240.00","","0.00%"
"10/28/2019","240.00","240.00","240.00","240.00","","-0.21%"
"10/25/2019","240.50","240.50","240.50","240.50","0.03K","0.84%"
"10/24/2019","238.50","238.50","238.50","238.50","","-0.21%"
"10/23/2019","239.00","239.00","239.00","239.00","","-0.21%"
"10/22/2019","239.50","239.50","239.50","239.50","0.00K","-0.42%"
"10/21/2019","240.50","240.50","240.50","240.50","0.03K","0.63%"
"10/18/2019","239.00","239.00","239.00","239.00","0.02K","0.42%"
"10/17/2019","238.00","238.00","238.00","238.00","","0.00%"
"10/16/2019","238.00","238.00","238.00","238.00","0.01K","-1.24%"
"10/15/2019","241.00","241.00","241.00","241.00","","0.63%"
"10/14/2019","239.50","239.50","239.50","239.50","0.00K","0.21%"
"10/11/2019","239.00","239.00","239.00","239.00","0.03K","-0.62%"
"10/10/2019","240.50","240.50","240.50","240.50","0.03K","0.21%"
"10/09/2019","240.00","240.00","240.00","240.00","0.00K","2.13%"
"10/08/2019","235.00","235.00","235.00","235.00","","-1.26%"
"10/07/2019","238.00","238.00","238.00","238.00","","-0.21%"
"10/04/2019","238.50","238.50","238.50","238.50","0.14K","1.49%"
"10/03/2019","235.00","235.00","235.00","235.00","0.11K","-1.67%"
"10/02/2019","239.00","239.00","239.00","239.00","0.08K","2.14%"
"10/01/2019","234.00","234.00","234.00","234.00","0.01K","-1.70%"
"09/30/2019","238.05","238.05","238.05","238.05","0.02K","0.23%"
"09/27/2019","237.50","237.50","237.50","237.50","0.02K","0.42%"
"09/26/2019","236.50","236.50","236.50","236.50","0.03K","-0.21%"
"09/25/2019","237.00","237.00","237.00","237.00","0.03K","-0.42%"
"09/24/2019","238.00","238.00","238.00","238.00","","-0.63%"
"09/23/2019","239.50","239.50","239.50","239.50","0.03K","0.21%"
"09/20/2019","239.00","239.00","239.00","239.00","0.02K","0.00%"
"09/19/2019","239.00","239.00","239.00","239.00","0.00K","-0.83%"
"09/18/2019","241.00","241.00","241.00","241.00","","-0.41%"
"09/17/2019","242.00","242.00","242.00","242.00","","-0.41%"
"09/16/2019","243.00","243.00","243.00","243.00","","0.62%"
"09/13/2019","241.50","241.50","241.50","241.50","0.09K","-2.62%"
"09/12/2019","248.00","248.00","248.00","248.00","0.10K","-0.80%"
"09/11/2019","250.00","250.00","250.00","250.00","0.03K","0.40%"
"09/10/2019","249.00","249.00","249.00","249.00","","-1.39%"
"09/09/2019","252.50","252.50","252.50","252.50","0.07K","1.00%"
"09/06/2019","250.00","250.00","250.00","250.00","0.08K","-2.15%"
"09/05/2019","255.50","255.50","255.50","255.50","0.02K","-2.11%"
"09/04/2019","261.00","261.00","261.00","261.00","0.09K","-0.38%"
"09/03/2019","262.00","262.00","262.00","262.00","0.55K","-1.50%"
"09/02/2019","266.00","266.00","266.00","266.00","0.60K","-5.71%"
"08/30/2019","282.11","282.11","282.11","282.11","","0.04%"
"08/29/2019","282.00","282.00","282.00","282.00","","0.00%"
"08/28/2019","282.00","282.00","282.00","282.00","","-0.70%"
"08/27/2019","284.00","284.00","284.00","284.00","","0.00%"
"08/23/2019","284.00","284.00","284.00","284.00","","0.00%"
"08/22/2019","284.00","284.00","284.00","284.00","","0.00%"
"08/21/2019","284.00","284.00","284.00","284.00","","-0.35%"
"08/20/2019","285.00","285.00","285.00","285.00","","0.00%"
"08/19/2019","285.00","285.00","285.00","285.00","0.02K","-0.35%"
"08/16/2019","286.00","286.00","286.00","286.00","","0.00%"
"08/15/2019","286.00","286.00","286.00","286.00","","-1.38%"
"08/14/2019","290.00","290.00","290.00","290.00","","0.00%"
"08/13/2019","290.00","290.00","290.00","290.00","","0.00%"
"08/12/2019","290.00","290.00","290.00","290.00","","0.00%"
"08/09/2019","290.00","290.00","290.00","290.00","","0.69%"
"08/08/2019","288.00","288.00","288.00","288.00","","-0.52%"
"08/07/2019","289.50","289.50","289.50","289.50","0.02K","-0.52%"
"08/06/2019","291.00","291.00","291.00","291.00","0.04K","-0.68%"
"08/05/2019","293.00","293.00","293.00","293.00","0.60K","0.00%"
"08/02/2019","293.00","293.00","293.00","293.00","","1.21%"
"08/01/2019","289.50","289.50","289.50","289.50","0.03K","-1.81%"
"07/31/2019","294.84","294.84","294.84","294.84","","-0.73%"
"07/30/2019","297.00","297.00","297.00","297.00","","0.68%"
"07/29/2019","295.00","295.00","295.00","295.00","","0.00%"
"07/26/2019","295.00","295.00","295.00","295.00","","0.00%"
"07/25/2019","295.00","295.00","295.00","295.00","","0.00%"
"07/24/2019","295.00","295.00","295.00","295.00","","-0.34%"
"07/23/2019","296.00","296.00","296.00","296.00","","0.00%"
"07/22/2019","296.00","296.00","296.00","296.00","","-0.34%"
"07/19/2019","297.00","297.00","297.00","297.00","","-0.83%"
"07/18/2019","299.50","299.50","299.50","299.50","0.03K","1.53%"
"07/17/2019","295.00","295.00","295.00","295.00","","-0.34%"
"07/16/2019","296.00","296.00","296.00","296.00","","-0.67%"
"07/15/2019","298.00","298.00","298.00","298.00","0.01K","-0.33%"
"07/12/2019","299.00","299.00","299.00","299.00","","-0.66%"
"07/11/2019","301.00","301.00","301.00","301.00","0.03K","1.35%"
"07/10/2019","297.00","297.00","297.00","297.00","","0.00%"
"07/09/2019","297.00","297.00","297.00","297.00","","-1.00%"
"07/08/2019","300.00","300.00","300.00","300.00","","-0.66%"
"07/05/2019","302.00","302.00","302.00","302.00","0.05K","-2.58%"
"07/04/2019","310.00","310.00","310.00","310.00","0.02K","0.65%"
"07/03/2019","308.00","308.00","308.00","308.00","0.49K","0.33%"
"07/02/2019","307.00","307.00","307.00","307.00","0.02K","0.00%"
"07/01/2019","307.00","307.00","307.00","307.00","0.20K","6.40%"
"06/28/2019","288.53","288.53","288.53","288.53","","0.18%"
"06/27/2019","288.00","288.00","288.00","288.00","","0.00%"
"06/26/2019","288.00","288.00","288.00","288.00","","-0.35%"
"06/25/2019","289.00","289.00","289.00","289.00","","0.00%"
"06/24/2019","289.00","289.00","289.00","289.00","","0.00%"
"06/21/2019","289.00","289.00","289.00","289.00","0.05K","0.00%"
"06/20/2019","289.00","289.00","289.00","289.00","","-0.34%"
"06/19/2019","290.00","290.00","290.00","290.00","","-0.68%"
"06/18/2019","292.00","292.00","292.00","292.00","","0.69%"
"06/17/2019","290.00","290.00","290.00","290.00","","-1.69%"
"06/14/2019","295.00","295.00","295.00","295.00","","-1.34%"
"06/13/2019","299.00","299.00","299.00","299.00","0.03K","-0.33%"
"06/12/2019","300.00","300.00","300.00","300.00","","-0.66%"
"06/11/2019","302.00","302.00","302.00","302.00","","0.67%"
"06/10/2019","300.00","300.00","300.00","300.00","","1.01%"
"06/07/2019","297.00","297.00","297.00","297.00","0.00K","-0.67%"
"06/06/2019","299.00","299.00","299.00","299.00","","-0.66%"
"06/05/2019","301.00","301.00","301.00","301.00","","-0.33%"
"06/04/2019","302.00","302.00","302.00","302.00","0.02K","1.68%"
"06/03/2019","297.00","297.00","297.00","297.00","0.04K","-0.50%"
"05/31/2019","298.50","298.50","298.50","298.50","","-0.17%"
"05/30/2019","299.00","299.00","299.00","299.00","0.06K","-0.33%"
"05/29/2019","300.00","300.00","300.00","300.00","0.06K","0.00%"
"05/28/2019","300.00","300.00","300.00","300.00","0.04K","-0.17%"
"05/24/2019","300.50","300.50","300.50","300.50","","0.17%"
"05/23/2019","300.00","300.00","300.00","300.00","","0.33%"
"05/22/2019","299.00","299.00","299.00","299.00","0.02K","0.67%"
"05/21/2019","297.00","297.00","297.00","297.00","0.03K","-0.34%"
"05/20/2019","298.00","298.00","298.00","298.00","","-1.00%"
"05/17/2019","301.00","301.00","301.00","301.00","0.09K","2.73%"
"05/16/2019","293.00","293.00","293.00","293.00","0.01K","0.69%"
"05/15/2019","291.00","291.00","291.00","291.00","","-0.34%"
"05/14/2019","292.00","292.00","292.00","292.00","0.00K","-0.34%"
"05/13/2019","293.00","293.00","293.00","293.00","","0.00%"
"05/10/2019","293.00","293.00","293.00","293.00","0.02K","-1.01%"
"05/09/2019","296.00","296.00","296.00","296.00","","-0.34%"
"05/08/2019","297.00","297.00","297.00","297.00","0.15K","0.34%"
"05/07/2019","296.00","296.00","296.00","296.00","0.34K","-1.33%"
"05/03/2019","300.00","300.00","300.00","300.00","0.09K","-2.28%"
"05/02/2019","307.00","307.00","307.00","307.00","","1.15%"
"05/01/2019","303.50","303.50","303.50","303.50","0.01K","-2.08%"
"04/30/2019","309.95","309.95","309.95","309.95","0.35K","-0.02%"
"04/29/2019","310.00","310.00","310.00","310.00","0.35K","0.65%"
"04/26/2019","308.00","308.00","308.00","308.00","","-0.48%"
"04/25/2019","309.50","309.50","309.50","309.50","0.17K","-0.80%"
"04/24/2019","312.00","312.00","312.00","312.00","0.05K","0.00%"
"04/23/2019","312.00","312.00","312.00","312.00","0.45K","-0.32%"
"04/18/2019","313.00","313.00","313.00","313.00","","-0.63%"
"04/17/2019","315.00","315.00","315.00","315.00","","0.32%"
"04/16/2019","314.00","314.00","314.00","314.00","0.50K","0.32%"
"04/15/2019","313.00","313.00","313.00","313.00","1.10K","0.64%"
"04/12/2019","311.00","311.00","311.00","311.00","","0.32%"
"04/11/2019","310.00","310.00","310.00","310.00","","0.49%"
"04/10/2019","308.50","308.50","308.50","308.50","0.51K","-1.12%"
"04/09/2019","312.00","312.00","312.00","312.00","","-1.27%"
"04/08/2019","316.00","316.00","316.00","316.00","","0.32%"
"04/05/2019","315.00","315.00","315.00","315.00","","0.00%"
"04/04/2019","315.00","315.00","315.00","315.00","0.02K","-0.32%"
"04/03/2019","316.00","316.00","316.00","316.00","0.02K","-0.63%"
"04/02/2019","318.00","318.00","318.00","318.00","0.02K","0.32%"
"04/01/2019","317.00","317.00","317.00","317.00","","-1.17%"
"03/29/2019","320.74","320.74","320.74","320.74","","-0.08%"
"03/28/2019","321.00","321.00","321.00","321.00","0.01K","0.00%"
"03/27/2019","321.00","321.00","321.00","321.00","0.01K","-0.31%"
"03/26/2019","322.00","322.00","322.00","322.00","","0.00%"
"03/25/2019","322.00","322.00","322.00","322.00","","-0.31%"
"03/22/2019","323.00","323.00","323.00","323.00","","0.62%"
"03/21/2019","321.00","321.00","321.00","321.00","","0.00%"
"03/20/2019","321.00","321.00","321.00","321.00","0.00K","0.00%"
"03/19/2019","321.00","321.00","321.00","321.00","0.01K","-0.93%"
"03/18/2019","324.00","324.00","324.00","324.00","","-0.77%"
"03/15/2019","326.50","326.50","326.50","326.50","","-0.15%"
"03/14/2019","327.00","327.00","327.00","327.00","","0.00%"
"03/13/2019","327.00","327.00","327.00","327.00","","0.00%"
"03/12/2019","327.00","327.00","327.00","327.00","","0.00%"
"03/11/2019","327.00","327.00","327.00","327.00","","0.00%"
"03/08/2019","327.00","327.00","327.00","327.00","","0.00%"
"03/07/2019","327.00","327.00","327.00","327.00","0.02K","0.31%"
"03/06/2019","326.00","326.00","326.00","326.00","0.21K","1.56%"
"03/05/2019","321.00","321.00","321.00","321.00","0.27K","1.58%"
"03/04/2019","316.00","316.00","316.00","316.00","0.20K","-1.25%"
"03/01/2019","320.00","320.00","320.00","320.00","0.27K","-0.14%"
"02/28/2019","320.44","320.44","320.44","320.44","","0.61%"
"02/27/2019","318.50","318.50","318.50","318.50","","-1.09%"
"02/26/2019","322.00","322.00","322.00","322.00","","-1.53%"
"02/25/2019","327.00","327.00","327.00","327.00","","0.00%"
"02/22/2019","327.00","327.00","327.00","327.00","","2.03%"
"02/21/2019","320.50","320.50","320.50","320.50","0.03K","-0.77%"
"02/20/2019","323.00","323.00","323.00","323.00","","-0.92%"
"02/19/2019","326.00","326.00","326.00","326.00","","-0.31%"
"02/18/2019","327.00","327.00","327.00","327.00","","-0.15%"
"02/15/2019","327.50","327.50","327.50","327.50","0.01K","0.77%"
"02/14/2019","325.00","325.00","325.00","325.00","","-1.22%"
"02/13/2019","329.00","329.00","329.00","329.00","","0.00%"
"02/12/2019","329.00","329.00","329.00","329.00","","-0.90%"
"02/11/2019","332.00","332.00","332.00","332.00","0.01K","0.00%"
"02/08/2019","332.00","332.00","332.00","332.00","","0.00%"
"02/07/2019","332.00","332.00","332.00","332.00","0.02K","-1.04%"
"02/06/2019","335.50","335.50","335.50","335.50","0.25K","1.67%"
"02/05/2019","330.00","330.00","330.00","330.00","0.71K","0.30%"
"02/04/2019","329.00","329.00","329.00","329.00","0.05K","-0.30%"
"02/01/2019","330.00","330.00","330.00","330.00","0.41K","14.07%"
"01/31/2019","289.30","289.30","289.30","289.30","0.00K","-0.92%"
"01/30/2019","292.00","292.00","292.00","292.00","0.00K","0.34%"
"01/29/2019","291.00","291.00","291.00","291.00","","1.04%"
"01/28/2019","288.00","288.00","288.00","288.00","","0.70%"
"01/25/2019","286.00","286.00","286.00","286.00","","0.35%"
"01/24/2019","285.00","285.00","285.00","285.00","","0.71%"
"01/23/2019","283.00","283.00","283.00","283.00","","0.35%"
"01/22/2019","282.00","282.00","282.00","282.00","0.01K","-1.05%"
"01/21/2019","285.00","285.00","285.00","285.00","","0.00%"
"01/18/2019","285.00","285.00","285.00","285.00","0.02K","0.00%"
"01/17/2019","285.00","285.00","285.00","285.00","0.03K","-0.18%"
"01/16/2019","285.50","285.50","285.50","285.50","0.05K","1.96%"
"01/15/2019","280.00","280.00","280.00","280.00","0.08K","-0.36%"
"01/14/2019","281.00","281.00","281.00","281.00","0.30K","-0.71%"
"01/11/2019","283.00","283.00","283.00","283.00","","0.00%"
"01/10/2019","283.00","283.00","283.00","283.00","0.06K","-0.88%"
"01/09/2019","285.50","285.50","285.50","285.50","0.92K","1.78%"
"01/08/2019","280.50","280.50","280.50","280.50","0.69K","0.18%"
"01/07/2019","280.00","280.00","280.00","280.00","","0.00%"
"01/04/2019","280.00","280.00","280.00","280.00","","0.00%"
"01/03/2019","280.00","280.00","280.00","280.00","","0.72%"
"01/02/2019","278.00","278.00","278.00","278.00","0.10K","-7.29%"
"12/31/2018","299.87","299.87","299.87","299.87","0.03K","0.00%"
"12/28/2018","299.87","299.87","299.87","299.87","0.03K","2.34%"
"12/27/2018","293.00","293.00","293.00","293.00","0.20K","-1.68%"
"12/24/2018","298.00","298.00","298.00","298.00","0.00K","0.00%"
"12/21/2018","298.00","298.00","298.00","298.00","","-1.32%"
"12/20/2018","302.00","302.00","302.00","302.00","0.25K","1.34%"
